RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES,CREATED_TIMESTAMP,COE_NAMES,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,ON_TIME
Done,,P3,35:52.0,Web,48:50.0,PC - Project Management,25:22.0,Project Controls,,360,1704,FALSE
Done,,P3,35:52.0,Web,48:50.0,PC - Project Management,25:22.0,Project Controls,,360,1704,FALSE
Done,,P3,35:52.0,Web,48:50.0,PC - Project Management,25:22.0,Project Controls,,360,1704,FALSE
,,P4,51:37.4,Web,,PC - Project Management,17:49.1,Project Controls,SIB,1368,,FALSE
,,P4,36:27.1,Web,,PC - Project Management,45:01.5,Project Controls,SIB,1368,,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,36:14.0,Web,24:00.0,PC - Project Management,11:42.0,Project Controls,,,1896,FALSE
Done,,,51:47.0,Web,56:46.0,PC - Project Management,19:24.0,Project Controls,,,1440,FALSE
Done,,,51:47.0,Web,56:46.0,PC - Project Management,19:24.0,Project Controls,,,1440,FALSE
Done,,,51:47.0,Web,56:46.0,PC - Project Management,19:24.0,Project Controls,,,1440,FALSE
Done,,P3,11:07.0,Web,14:59.0,PC - Project Management,55:50.0,Project Controls,EUI,360,432,FALSE
Done,RFIs,,00:34.0,,51:06.0,PC - Project Management,51:34.0,Project Controls,,,888,FALSE
Done,RFIs,,00:34.0,,51:06.0,PC - Project Management,51:34.0,Project Controls,,,888,FALSE
Done,Submittals,,10:22.0,"Web,    iOS,Android,Backend",53:46.0,PC - Project Management,03:28.0,Project Controls,,,888,FALSE
Done,Submittals,,10:22.0,"Web,    iOS,Android,Backend",53:46.0,PC - Project Management,03:28.0,Project Controls,,,888,FALSE
Done,Submittals,,11:24.0,Backend,54:59.0,PC - Project Management,03:40.0,Project Controls,,,2016,FALSE
Done,Submittals,,11:24.0,Backend,54:59.0,PC - Project Management,03:40.0,Project Controls,,,2016,FALSE
Done,Submittals,,11:24.0,Backend,54:59.0,PC - Project Management,03:40.0,Project Controls,,,2016,FALSE
Done,Meeting Minutes,,54:51.0,Web,48:07.0,PC - Project Management,59:53.0,Project Controls,,,864,FALSE
Done,Meeting Minutes,,54:51.0,Web,48:07.0,PC - Project Management,59:53.0,Project Controls,,,864,FALSE
Done,Meeting Minutes,,54:51.0,Web,48:07.0,PC - Project Management,59:53.0,Project Controls,,,864,FALSE
Done,Meeting Minutes,,54:41.0,,30:22.0,PC - Project Management,00:35.0,Project Controls,,,312,FALSE
Done,Meeting Minutes,,54:41.0,,30:22.0,PC - Project Management,00:35.0,Project Controls,,,312,FALSE
Done,Meeting Minutes,,54:41.0,,30:22.0,PC - Project Management,00:35.0,Project Controls,,,312,FALSE
Done,,P4,35:20.0,Web,21:42.0,PC - Project Management,49:28.0,Project Controls,,,10296,FALSE
Done,,P4,35:20.0,Web,21:42.0,PC - Project Management,49:28.0,Project Controls,,,10296,FALSE
Done,,P4,35:20.0,Web,21:42.0,PC - Project Management,49:28.0,Project Controls,,,10296,FALSE
Done,,P2,10:58.0,,50:44.0,PC - Project Management,22:26.0,Project Controls,EUI,72,144,FALSE
Done,,P2,10:58.0,,50:44.0,PC - Project Management,22:26.0,Project Controls,EUI,72,144,FALSE
Done,,P2,10:58.0,,50:44.0,PC - Project Management,22:26.0,Project Controls,EUI,72,144,FALSE
Done,,P2,10:58.0,,52:04.0,PC - Project Management,31:07.0,Project Controls,EUI,72,216,FALSE
Done,,P2,10:58.0,,52:04.0,PC - Project Management,31:07.0,Project Controls,EUI,72,216,FALSE
,,P4,38:34.7,Web,,PC - Project Management,38:55.2,Project Controls,SIB,1368,,FALSE
,,P4,38:34.7,Web,,PC - Project Management,38:55.2,Project Controls,SIB,1368,,FALSE
,,P4,17:44.7,Web,,PC - Project Management,17:31.1,Project Controls,SIB,1368,,FALSE
Done,,P3,11:07.0,iOS,04:07.0,PC - Project Management,59:31.0,Project Controls,EUI,360,408,FALSE
Done,,P3,11:07.0,iOS,04:07.0,PC - Project Management,59:31.0,Project Controls,EUI,360,408,FALSE
Done,,P3,11:07.0,iOS,04:07.0,PC - Project Management,59:31.0,Project Controls,EUI,360,408,FALSE
Done,,P3,11:07.0,iOS,04:07.0,PC - Project Management,59:31.0,Project Controls,EUI,360,408,FALSE
Done,Submittals,,10:36.0,"iOS,Android",52:59.0,PC - Project Management,53:28.0,Project Controls,,,888,FALSE
Done,Submittals,,10:36.0,"iOS,Android",52:59.0,PC - Project Management,53:28.0,Project Controls,,,888,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Submittals,,02:36.0,"Web,    iOS,Android",26:27.0,PC - Project Management,04:25.0,Project Controls,,,7200,FALSE
Done,Meeting Minutes,,54:32.0,,48:45.0,PC - Project Management,52:20.0,Project Controls,,,864,FALSE
Done,Meeting Minutes,,54:32.0,,48:45.0,PC - Project Management,52:20.0,Project Controls,,,864,FALSE
Done,Meeting Minutes,,54:10.0,,05:31.0,PC - Project Management,01:12.0,Project Controls,,,1992,FALSE
Done,Meeting Minutes,,54:10.0,,05:31.0,PC - Project Management,01:12.0,Project Controls,,,1992,FALSE
Done,Meeting Minutes,,54:10.0,,05:31.0,PC - Project Management,01:12.0,Project Controls,,,1992,FALSE
Done,,P4,48:36.0,Web,38:38.0,PC - Project Management,28:24.0,Project Controls,,,1320,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,P4,11:46.0,Web,11:46.0,PC - Project Management,41:30.0,Project Controls,,,12888,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,,,54:41.0,,02:34.0,PC - Project Management,45:33.0,Project Controls,,,528,FALSE
Done,Schedule,,20:27.0,"Web,Backend",19:59.0,PC - Project Management,33:53.0,Project Controls,,,864,FALSE
Done,Schedule,,20:27.0,"Web,Backend",19:59.0,PC - Project Management,33:53.0,Project Controls,,,864,FALSE
Done,Schedule,,20:27.0,"Web,Backend",19:59.0,PC - Project Management,33:53.0,Project Controls,,,864,FALSE
Done,,P2,08:57.3,Web,08:57.3,PC - Project Management,52:45.9,Project Controls,EUI,72,24,TRUE
Done,,P2,08:57.3,Web,08:57.3,PC - Project Management,52:45.9,Project Controls,EUI,72,24,TRUE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,,,43:41.0,Android,30:17.0,PC - Project Management,14:49.0,Project Controls,,,384,FALSE
Done,RFIs,,57:56.0,Web,08:05.0,PC - Project Management,24:45.0,Project Controls,,,2136,FALSE
Done,RFIs,,57:56.0,Web,08:05.0,PC - Project Management,24:45.0,Project Controls,,,2136,FALSE
Done,RFIs,,57:56.0,Web,08:05.0,PC - Project Management,24:45.0,Project Controls,,,2136,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:47.0,"Web,Backend",22:47.0,PC - Project Management,47:31.0,Project Controls,,,5664,FALSE
Done,RFIs,,58:23.0,,51:33.0,PC - Project Management,51:11.0,Project Controls,,,888,FALSE
Done,RFIs,,58:23.0,,51:33.0,PC - Project Management,51:11.0,Project Controls,,,888,FALSE
Won't Do,Submittals,,09:55.0,Web,22:37.0,PC - Project Management,03:52.0,Project Controls,,,1344,FALSE
Won't Do,Submittals,,09:55.0,Web,22:37.0,PC - Project Management,03:52.0,Project Controls,,,1344,FALSE
Won't Do,Submittals,,09:55.0,Web,22:37.0,PC - Project Management,03:52.0,Project Controls,,,1344,FALSE
Won't Do,Submittals,,09:55.0,Web,22:37.0,PC - Project Management,03:52.0,Project Controls,,,1344,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Submittals,,11:05.0,"Web,Backend",23:27.0,PC - Project Management,04:15.0,Project Controls,,,2688,FALSE
Done,Meeting Minutes,,54:36.0,,30:08.0,PC - Project Management,00:10.0,Project Controls,,,312,FALSE
Done,Meeting Minutes,,54:36.0,,30:08.0,PC - Project Management,00:10.0,Project Controls,,,312,FALSE
Done,Meeting Minutes,,54:36.0,,30:08.0,PC - Project Management,00:10.0,Project Controls,,,312,FALSE
Done,,P4,50:10.0,Web,15:39.0,PC - Project Management,22:34.0,Project Controls,,,1320,FALSE
Done,,P4,50:10.0,Web,15:39.0,PC - Project Management,22:34.0,Project Controls,,,1320,FALSE
Done,,P4,50:10.0,Web,15:39.0,PC - Project Management,22:34.0,Project Controls,,,1320,FALSE
Done,,P3,50:00.0,"iOS,Android",17:25.0,PC - Project Management,38:31.0,Project Controls,,360,5472,FALSE
Done,,P3,50:00.0,"iOS,Android",17:25.0,PC - Project Management,38:31.0,Project Controls,,360,5472,FALSE
Done,,P3,50:00.0,"iOS,Android",17:25.0,PC - Project Management,38:31.0,Project Controls,,360,5472,FALSE
Done,,P3,50:00.0,"iOS,Android",17:25.0,PC - Project Management,38:31.0,Project Controls,,360,5472,FALSE
Done,,P3,50:00.0,"iOS,Android",17:25.0,PC - Project Management,38:31.0,Project Controls,,360,5472,FALSE
Done,Schedule,,20:38.0,"Web,Backend",19:42.0,PC - Project Management,54:36.0,Project Controls,,,1656,FALSE
Done,Schedule,,20:38.0,"Web,Backend",19:42.0,PC - Project Management,54:36.0,Project Controls,,,1656,FALSE
Done,Schedule,,20:38.0,"Web,Backend",19:42.0,PC - Project Management,54:36.0,Project Controls,,,1656,FALSE
Done,Schedule,,20:22.0,"Web,Backend",03:01.0,PC - Project Management,30:48.0,Project Controls,,,0,FALSE
Done,Schedule,,20:22.0,"Web,Backend",03:01.0,PC - Project Management,30:48.0,Project Controls,,,0,FALSE
Done,Schedule,,20:00.0,"Web,Backend",56:22.0,PC - Project Management,35:01.0,Project Controls,,,1944,FALSE
Done,Schedule,,20:00.0,"Web,Backend",56:22.0,PC - Project Management,35:01.0,Project Controls,,,1944,FALSE
Done,Schedule,,20:00.0,"Web,Backend",56:22.0,PC - Project Management,35:01.0,Project Controls,,,1944,FALSE
Done,,,10:59.0,Web,24:20.0,PC - Project Management,07:53.0,Project Controls,,,48,FALSE
Done,,,10:59.0,Web,24:20.0,PC - Project Management,07:53.0,Project Controls,,,48,FALSE
Done,,,10:59.0,Web,24:20.0,PC - Project Management,07:53.0,Project Controls,,,48,FALSE
Done,,P4,19:12.9,Web,19:12.9,PC - Project Management,11:06.1,Project Controls,SIB,1368,264,TRUE
Done,,P4,19:12.9,Web,19:12.9,PC - Project Management,11:06.1,Project Controls,SIB,1368,264,TRUE
,RFIs,,33:00.6,"Web, Backend",,PC - Project Management,06:59.2,Project Controls,,,,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,P4,38:14.0,Web,44:17.0,PC - Project Management,18:20.0,Project Controls,,,10008,FALSE
Done,,,51:18.0,iOS,59:31.0,PC - Project Management,07:48.0,Project Controls,,,336,FALSE
Done,,,51:18.0,iOS,59:31.0,PC - Project Management,07:48.0,Project Controls,,,336,FALSE
Done,,,51:18.0,iOS,59:31.0,PC - Project Management,07:48.0,Project Controls,,,336,FALSE
Done,,,51:18.0,iOS,59:31.0,PC - Project Management,07:48.0,Project Controls,,,336,FALSE
Done,,,51:18.0,iOS,59:31.0,PC - Project Management,07:48.0,Project Controls,,,336,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:46.0,Backend,56:15.0,PC - Project Management,08:15.0,Project Controls,,,3480,FALSE
Done,RFIs,,00:36.0,,50:56.0,PC - Project Management,49:54.0,Project Controls,,,888,FALSE
Done,RFIs,,00:36.0,,50:56.0,PC - Project Management,49:54.0,Project Controls,,,888,FALSE
Done,RFIs,,57:42.0,,51:25.0,PC - Project Management,50:48.0,Project Controls,,,888,FALSE
Done,RFIs,,57:42.0,,51:25.0,PC - Project Management,50:48.0,Project Controls,,,888,FALSE
Done,RFIs,,00:44.0,iOS,50:12.0,PC - Project Management,52:47.0,Project Controls,,,888,FALSE
Done,RFIs,,00:44.0,iOS,50:12.0,PC - Project Management,52:47.0,Project Controls,,,888,FALSE
Done,Submittals,,11:28.0,"Web,Backend",52:39.0,PC - Project Management,53:47.0,Project Controls,,,888,FALSE
Done,Submittals,,11:28.0,"Web,Backend",52:39.0,PC - Project Management,53:47.0,Project Controls,,,888,FALSE
Done,Submittals,,10:08.0,"Web,Backend",52:01.0,PC - Project Management,04:03.0,Project Controls,,,2016,FALSE
Done,Submittals,,10:08.0,"Web,Backend",52:01.0,PC - Project Management,04:03.0,Project Controls,,,2016,FALSE
Done,Submittals,,10:08.0,"Web,Backend",52:01.0,PC - Project Management,04:03.0,Project Controls,,,2016,FALSE
Done,Submittals,,31:41.0,"Web,Backend",28:46.0,PC - Project Management,04:37.0,Project Controls,,,10920,FALSE
Done,Submittals,,31:41.0,"Web,Backend",28:46.0,PC - Project Management,04:37.0,Project Controls,,,10920,FALSE
Done,Submittals,,31:41.0,"Web,Backend",28:46.0,PC - Project Management,04:37.0,Project Controls,,,10920,FALSE
Done,Submittals,,31:41.0,"Web,Backend",28:46.0,PC - Project Management,04:37.0,Project Controls,,,10920,FALSE
Done,Submittals,,31:41.0,"Web,Backend",28:46.0,PC - Project Management,04:37.0,Project Controls,,,10920,FALSE
,Submittals,,33:07.7,"Web,     iOS, Android, Backend",,PC - Project Management,04:51.0,Project Controls,,,,FALSE
,Submittals,,33:07.7,"Web,     iOS, Android, Backend",,PC - Project Management,04:51.0,Project Controls,,,,FALSE
,Submittals,,33:07.7,"Web,     iOS, Android, Backend",,PC - Project Management,04:51.0,Project Controls,,,,FALSE
,Submittals,,33:07.7,"Web,     iOS, Android, Backend",,PC - Project Management,04:51.0,Project Controls,,,,FALSE
Done,Schedule,,20:28.0,"Web,Backend",46:23.0,PC - Project Management,51:59.0,Project Controls,,,600,FALSE
Done,Schedule,,20:28.0,"Web,Backend",46:23.0,PC - Project Management,51:59.0,Project Controls,,,600,FALSE
Done,,P2,10:58.0,Web,18:06.0,PC - Project Management,34:53.0,Project Controls,EUI,72,96,FALSE
Done,,P2,10:58.0,Web,18:06.0,PC - Project Management,34:53.0,Project Controls,EUI,72,96,FALSE
Done,,P2,10:58.0,Web,18:06.0,PC - Project Management,34:53.0,Project Controls,EUI,72,96,FALSE
