ISSUE_KEY,RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES_SEPARATED,CREATED_TIMESTAMP,COE_NAMES_SEPARATED_COPY,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,CASE WHEN HOUR_TO_COMPLETION IS NOT NULL AND HOUR_TO_COMPLETION <= RESOLUTION_TIME THEN TRUE ELSE FALSE END
MBIM-11564,Done,,P4,Apr-21,iOS,Nov-20,CR - Record Consumption,Oct-20,Construction Records,,,624,FALSE
MBIM-11587,Done,,P4,Apr-21,iOS,Nov-20,CR - Record Consumption,Oct-20,Construction Records,,,840,FALSE
MBIM-11562,Done,,P4,Apr-21,iOS,Nov-20,CR - Record Consumption,Oct-20,Construction Records,,,1056,FALSE
SVN-2651,Fixed,,P2,Apr-21,iOS,Nov-20,,Oct-20,,,72,384,FALSE
SCCOM-6674,Won't Fix,,P4,May-21,Web,Nov-20,CS - Common Services,Oct-20,Common Services,,,1176,FALSE
SCCOM-7139,Known Error,Locations,P4,Jun-21,Web,Nov-20,CS - Common Services,Nov-20,Common Services,,,456,FALSE
ASMBL-4168,Fixed,HubService,,Jun-21,,Nov-20,WBP - Work Planning & Model Conditioning,Nov-20,Work Breakdown & Planning,,,264,FALSE
ASMBL-4175,Fixed,HubService,,Jun-21,,Nov-20,WBP - Work Planning & Model Conditioning,Nov-20,Work Breakdown & Planning,,,96,FALSE
ASMBL-4171,Fixed,HubService,,Jun-21,iOS,Nov-20,WBP - Work Planning & Model Conditioning,Nov-20,Work Breakdown & Planning,,,0,FALSE
ASMBL-4174,Fixed,HubService,,Jun-21,,Nov-20,WBP - Work Planning & Model Conditioning,Nov-20,Work Breakdown & Planning,,,96,FALSE
WPLT-1041,Done,,,Aug-21,Web,Nov-20,FR - Frameworks,Nov-20,Frameworks,,,0,FALSE
WPLT-639,Won't Fix,Platform,P4,Aug-21,Web,Nov-20,FR - Frameworks,Jun-20,Frameworks,,,4128,FALSE
CS-41244,Fixed,,P4,Aug-21,iOS,Nov-20,WBP - Classic Products,Aug-20,Work Breakdown & Planning,,,1608,FALSE
ACSBP-1134,Done,,,Aug-21,,Nov-20,FR - Frameworks,Jan-20,Frameworks,,,7512,FALSE
WPLT-1042,Done,,,Aug-21,Web,Nov-20,FR - Frameworks,Nov-20,Frameworks,,,0,FALSE
ACSD-669,Done,Document Management,,Sep-21,Web,Nov-20,CR - Docs Core,Jan-20,Construction Records,,,7584,FALSE
ACSPG-576,Cannot Reproduce,,P3,Nov-21,,Nov-20,FR - Admin,Dec-19,Frameworks,,360,7824,FALSE
ACSPG-738,Fixed,,,Nov-21,,Nov-20,FR - Admin,Dec-19,Frameworks,,,7704,FALSE
MBIM-11596,Done,NGF Forms,P4,Jan-22,iOS,Nov-20,CR - Record Consumption,Oct-20,Construction Records,,,720,FALSE
ALEX-38890,Fixed,,P4,Jan-22,Web,Nov-20,CR - Docs Core,Nov-20,Construction Records,,,456,FALSE
ALEX-38393,Fixed,BIM 360 Docs,P4,Jan-22,Web,Nov-20,CR - Docs Core,Sep-20,Construction Records,,,1128,FALSE
ALEX-38377,Fixed,Document Management,P4,Jan-22,Web,Nov-20,CR - Docs Core,Sep-20,Construction Records,,,1248,FALSE
ALEX-38499,Fixed,,P4,Jan-22,Web,Nov-20,CR - Docs Core,Sep-20,Construction Records,,,1008,FALSE
ALEX-38425,Fixed,BIM 360 Docs,P4,Jan-22,Web,Nov-20,CR - Docs Core,Sep-20,Construction Records,,,1176,FALSE
ALEX-38767,Fixed,,P4,Jan-22,Web,Nov-20,CR - Docs Core,Oct-20,Construction Records,,,504,FALSE
ALEX-39017,By Design,,P4,Jan-22,Web,Nov-20,CR - Docs Core,Nov-20,Construction Records,,,144,FALSE
ALEX-38952,Won't Fix,,P4,Jan-22,Web,Nov-20,CR - Docs Core,Nov-20,Construction Records,,,312,FALSE
ALEX-38530,Fixed,BIM 360 Docs,P4,Jan-22,Web,Nov-20,CR - Docs Core,Oct-20,Construction Records,,,1008,FALSE
NGF-2088,Done,,,Dec-20,,Dec-20,FC - Field Forms,Dec-20,Field Collaboration,,,0,FALSE
NGF-2069,Done,NGF Talentica,,Dec-20,,Dec-20,FC - Field Forms,Dec-20,Field Collaboration,,,96,FALSE
BIMCAS-9683,Fixed,,,Dec-20,,Dec-20,B4C - Collaborate,May-20,BIM for Construction,,,4728,FALSE
SCMP-1301,Done,,,Dec-20,,Dec-20,FR - Frameworks,Jul-20,Frameworks,,,3240,FALSE
SCMP-1394,Done,,,Dec-20,,Dec-20,FR - Frameworks,Aug-20,Frameworks,,,2832,FALSE
NGF-2099,Fixed,Checklists,,Jan-21,Web,Dec-20,FC - Field Forms,Dec-20,Field Collaboration,,,72,FALSE
ACSADMIN-1102,Not a Bug,,P4,Feb-21,Web,Dec-20,,Dec-20,Common Services,,,168,FALSE
ACSD-3791,Done,Document Management,,Mar-21,Web,Dec-20,CR - Docs Core,Jul-20,Construction Records,,,3288,FALSE
NGF-1830,Not Required,Checklists,P4,Mar-21,Android,Dec-20,FC - Field Forms,Oct-20,Field Collaboration,,,1008,FALSE
NGF-2101,Fixed,NGF Talentica,P3,Mar-21,Web,Dec-20,FC - Field Forms,Dec-20,Field Collaboration,,360,96,TRUE
FORMS-4398,Fixed,,P3,Mar-21,Backend,Dec-20,FC - Field Forms,Dec-19,Field Collaboration,,360,9000,FALSE
SCPJM-8571,Done,,P4,Mar-21,Web,Dec-20,PC - Project Management,Dec-20,Project Controls,,,0,FALSE
SCPJM-7373,Done,RFIs,,Mar-21,Web,Dec-20,PC - Project Management,Sep-20,Project Controls,,,1824,FALSE
FLUENT-5611,By Design,,P4,Mar-21,Web,Dec-20,B4C - Collaborate,Dec-20,BIM for Construction,,,144,FALSE
PJL-3602,Fixed,,P4,Mar-21,Web,Dec-20,LM - Project Lifecycle,Nov-20,Lifecycle,,,648,FALSE
ACSD-1519,Done,Sheet Management,,Mar-21,Web,Dec-20,CR - Docs Core,Mar-20,Construction Records,,,6240,FALSE
SCPJM-8578,Done,,P1,Mar-21,Web,Dec-20,PC - Project Management,Nov-20,Project Controls,,6,93,FALSE
SCPJM-8604,Done,,P4,Mar-21,Web,Dec-20,PC - Project Management,Dec-20,Project Controls,,,24,FALSE
CS-44132,Fixed,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Nov-20,Work Breakdown & Planning,,,48,FALSE
ACSC-357,Done,Cost,,Mar-21,Web,Dec-20,PC - Financials,Aug-20,Project Controls,,,3072,FALSE
SCPJM-6354,Done,Meeting Minutes,,Mar-21,"Web,    iOS,Android",Dec-20,PC - Project Management,Aug-20,Project Controls,,,3072,FALSE
NGF-1890,Fixed,Checklists,P4,Mar-21,Web,Dec-20,FC - Field Forms,Oct-20,Field Collaboration,,,1440,FALSE
SVN-2886,Won't Fix,,P4,Mar-21,Web,Dec-20,FC - Field Progress,Dec-20,Field Collaboration,,,24,FALSE
SVN-1942,Fixed,,P4,Mar-21,Android,Dec-20,FC - Field Progress,Jul-20,Field Collaboration,,,3024,FALSE
INSIGHT-3046,Done,,P4,Mar-21,Web,Dec-20,CS - Data Delivery,Dec-20,Enterprise,,,72,FALSE
PT-485,Done,Progress Tracking,,Mar-21,,Dec-20,FC - Field Progress,Aug-20,Field Collaboration,,,2880,FALSE
PRECON-7115,Done,Quantify Takeoff,,Mar-21,Web,Dec-20,WBP - Work Planning & Model Conditioning,Aug-20,Work Breakdown & Planning,,,2832,FALSE
NGF-1848,Fixed,NGF Talentica,P4,Mar-21,Web,Dec-20,FC - Field Forms,Oct-20,Field Collaboration,,,960,FALSE
SCPJM-6512,Done,Submittals,,Mar-21,Web,Dec-20,PC - Project Management,Aug-20,Project Controls,,,3168,FALSE
KRAANG-4581,Fixed,,P4,Mar-21,Web,Dec-20,CR - Docs Core,Nov-20,Construction Records,,,504,FALSE
SVN-2893,Fixed,,P2,Mar-21,Backend,Dec-20,FC - Field Progress,Dec-20,Field Collaboration,,72,72,TRUE
RELOPS-2945,Done,Infrastructure,,Mar-21,,Dec-20,EI - Infrastructure,Aug-20,Frameworks,,,3000,FALSE
CS-43849,Cannot Reproduce,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Nov-20,Work Breakdown & Planning,,,312,FALSE
CS-44213,Done,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Dec-20,Work Breakdown & Planning,,,168,FALSE
CS-42535,Fixed,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Oct-20,Work Breakdown & Planning,,,1200,FALSE
PRECON-7049,Done,Quantify Takeoff,,Mar-21,Web,Dec-20,WBP - Work Planning & Model Conditioning,Aug-20,Work Breakdown & Planning,,,2904,FALSE
NGF-1755,Done,NGF Talentica,P3,Mar-21,Web,Dec-20,FC - Field Forms,Oct-20,Field Collaboration,,360,1464,FALSE
SCCOM-6421,Fixed,,P4,Mar-21,Web,Dec-20,CS - Common Services,Sep-20,Common Services,,,2328,FALSE
SCPJM-6033,Done,Submittals,,Mar-21,Backend,Dec-20,PC - Project Management,Jul-20,Project Controls,,,3336,FALSE
CS-43889,Fixed,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Nov-20,Work Breakdown & Planning,,,192,FALSE
INSIGHT-2516,Done,Insight,,Mar-21,Web,Dec-20,CS - Data Delivery,Aug-20,Enterprise,,,2880,FALSE
INSIGHT-2929,Done,,P4,Mar-21,Windows,Dec-20,CS - Data Delivery,Nov-20,Enterprise,,,600,FALSE
FORMS-6200,Done,Forms,,Mar-21,"Web,    iOS,Android,Windows,Backend",Dec-20,FC - Field Forms,Aug-20,Field Collaboration,,,2856,FALSE
SCPJM-2882,Done,Submittals,,Mar-21,"Web,    iOS,Android",Dec-20,PC - Project Management,Feb-20,Project Controls,,,7200,FALSE
ACSC-924,Done,Cost,,Mar-21,Web,Dec-20,PC - Financials,Oct-20,Project Controls,,,1344,FALSE
BUIS-22,Done,Issues,,Mar-21,"Web,    iOS,Android,Windows,Backend",Dec-20,FC - Field Progress,Jul-20,Field Collaboration,,,3360,FALSE
NGF-1301,Done,NGF Talentica,,Mar-21,Backend,Dec-20,FC - Field Forms,Aug-20,Field Collaboration,,,2832,FALSE
SCCOM-6790,Done,Notifications,,Mar-21,,Dec-20,CS - Common Services,Oct-20,Common Services,,,1176,FALSE
PRECON-7050,Done,Quantify Takeoff,,Mar-21,Web,Dec-20,WBP - Work Planning & Model Conditioning,Aug-20,Work Breakdown & Planning,,,2904,FALSE
SCPJM-6029,Done,Submittals,,Mar-21,"Web,Backend",Dec-20,PC - Project Management,Jul-20,Project Controls,,,3336,FALSE
SCPJM-5901,Done,RFIs,,Mar-21,Web,Dec-20,PC - Project Management,Jul-20,Project Controls,,,3480,FALSE
SCCOM-6747,Done,Issues,,Mar-21,,Dec-20,CS - Common Services,Oct-20,Common Services,,,1272,FALSE
FORMS-6833,Duplicate,,P4,Mar-21,iOS,Dec-20,FC - Field Forms,Oct-20,Field Collaboration,,,840,FALSE
ASSETS-1466,Done,,,Mar-21,,Dec-20,LM - Asset Lifecycle,Jun-20,Lifecycle,,,4008,FALSE
ALEX-39388,External Dependency,BIM 360 Docs,P4,Mar-21,Web,Dec-20,CR - Docs Core,Dec-20,Construction Records,,,24,FALSE
BUIS-886,Duplicate,,P4,Mar-21,Windows,Dec-20,FC - Field Progress,Dec-20,Field Collaboration,,,0,FALSE
CS-44195,Fixed,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Dec-20,Work Breakdown & Planning,,,144,FALSE
SVN-2830,Duplicate,,P4,Mar-21,Web,Dec-20,FC - Field Progress,Dec-20,Field Collaboration,,,0,FALSE
CS-44215,Fixed,,P4,Mar-21,Web,Dec-20,WBP - Classic Products,Dec-20,Work Breakdown & Planning,,,48,FALSE
PRECON-7045,Done,Quantify Takeoff,,Mar-21,Web,Dec-20,WBP - Work Planning & Model Conditioning,Aug-20,Work Breakdown & Planning,,,2904,FALSE
